OMoD,Companies,Cantons,Zip_codes,Cities,Streets,Group,latitude,longitude
212500028,Firmann SA,FR,1630,Bulle,Rue de la Léchère 1,Remettantes,46.6202633,7.056594
211700031,Freshape SA,FR,1690,Villaz-St-Pierre,Z.I. du Vivier 16,Remettantes,46.7174341,6.9636624
209600122,Ecole du Cycle d'Orientation de la Glâne,FR,1680,Romont,Route d'Arruffens 17,Remettantes,46.6885992,6.9144234
205400008,Estavayer Lait SA,FR,1470,Estavayer-le-Lac,Route de Payerne 2-4,Remettantes,46.8472938,6.8497379
205300101, Medistri SA  ,FR,1564,Domdidier,Route de l'Industrie 96,Remettantes,46.8741897,7.0185328
204300004,Récupération RG SA,FR,1541,Sévaz,La Guérite 31,Remettantes,46.836468,6.867265
201100004,Sandoz & Fils SA,FR,1482,Cugy FR,Cugy FR,Remettantes,46.8068026,6.8991473
171100657,Sundays Beverage AG,ZG,6300,Zug,Riedpark 23,Remettantes,47.1820201,8.4905546
171100287,OVD Kinegram AG,ZG,6300,Zug,Zählerweg 12,Remettantes,47.177638,8.5136032
170100315,Vesifact AG,ZG,6340,Baar,Jöchlerweg 4,Remettantes,47.2003435,8.5258031
170100293,Balti AG,ZG,6340,Baar,Sihlbruggstrasse 3,Remettantes,47.1979238,8.5392329
170100259,3D AG,ZG,6340,Baar,Lättichstr. 4a,Remettantes,47.1993327,8.5400318
170100131,Franz Twerenbold AG,ZG,6340,Baar,Altgasse 40,Regroupement,47.1910422,8.5174933
150900091,Engelberger Offsetdruck AG,NW,6370,Stans,Oberstmühle 3,Remettantes,46.9676304,8.3552469
150900002,Pilatus Aircraft Ltd,NW,6370,Stans,Pilatusstrasse 1,Remettantes,46.9561902,8.3861584
150500055,PAINT-STYLING AG,NW,6373,Ennetbürgen,Flugplatz Stanserstrasse,Remettantes,46.980209,8.3998806
150500001,Klebag Chemie AG,NW,6373,Ennetbürgen,Herdern 13,Remettantes,46.9792165,8.3954811
150200005,Zimmermann Umweltlogistik AG,NW,6374,Buochs,Stanserstrasse 99,Regroupement,46.969321,8.4018721
140700052,Kantonsspital Obwalden,OW,6060,Sarnen,Brünigstr. 181,Remettantes,46.8901204,8.2459795
140700009,Dillier-Wyrsch Ch.,OW,6060,Sarnen,Brünigstr. 117,Remettantes,46.8989443,8.247033
140300064,Maxon Motor,OW,6074,Giswil,Industriestr.,Remettantes,46.8425725,8.1818964
140200076,Titlis Rent AG,OW,6390,Engelberg ,Engelberg ,Remettantes,46.80517,8.4445922
140100035,Zimmermann Umweltlogistik AG,OW,6055,Alpnach Dorf,Brünigstrasse 64,Regroupement,46.9272492,8.2661314
137500011,RWM Schweiz AG,SZ,8845,Studen SZ,Ochsenbodenstrasse 80,Remettantes,47.0632516,8.8494782
137200296,Bote der Urschweiz AG,SZ,6423,Seewen,Steinbislin,Remettantes,47.0324213,8.6289948
137200153,Moto Center Schwyz,SZ,6423,Seewen SZ,Riedmattli 1,Remettantes,47.030854,8.6259166
137200010,Käppeli Dienstleistung AG,SZ,6423,Seewen,Riedmattli 3,Remettantes,47.0316017,8.6259437
137200001,Folex AG,SZ,6423,Seewen,Bahnhofstrasse 92,Remettantes,47.0240934,8.6382102
137100019,Hanspeter Wiget,SZ,6417,Sattel,Dorfstrasse 7,Remettantes,47.0809498,8.6323754
136200089,Karl Bucher AG,SZ,6410,Goldau,Bernerhöhe 5,Remettantes,47.043523,8.553685
134500088,Mächler Mechanik,SZ,8864,Reichenburg,Glänternstrasse 18,Remettantes,47.1736089,8.9732113
133100086,Aebi Rolf,SZ,6403,Küssnacht am Rigi,Bahnhofstrasse 9,Remettantes,47.0816178,8.4395548
133100045,BAER AG,SZ,6403,Küssnacht am Rigi,Bahnhofstrasse 67,Remettantes,47.0849237,8.4354004
132300113,Microtest AG,SZ,8820,Wollerau,Sihleggstrasse 23,Remettantes,47.1877411,8.7081702
132100092,Ernst Technik GmbH,SZ,8834,Schindellegi,Birrenstrasse 28,Remettantes,47.179566,8.7254903
130100167,Schädler Mulden AG,SZ,8840,Einsiedeln,Zürichstrasse 64,Remettantes,47.1367166,8.7459467
130100097,Steinel AG,SZ,8840,Einsiedeln,Allmeindstrasse 10,Remettantes,47.1235733,8.7413176
130100044,Astorit AG,SZ,8840,Einsiedeln,Kobiboden 4,Remettantes,47.1367293,8.7432407
130100038,Alois Kuriger,SZ,8847,Egg SZ,Eintracht,Remettantes,47.159088,8.785623
114700022,Scheker Motorgeräte GmbH,LU,4806,Wikon,Bahnhofstrasse 23,Remettantes,47.2615485,7.9607437
114300020,Iseli & Co AG,LU,6247,Schoetz,Luzernerstr. 31,Remettantes,47.1686443,7.9933127
114000158,laboRvet AG,LU,6260,Mehlsecken,Wiggermatte 16,Remettantes,47.2435063,7.9606269
114000098,Liebherr Baumaschinen AG,LU,6260,Reiden,Industriestrasse 18,Remettantes,47.2533342,7.9673015
114000005,Connex AG,LU,6260,Reiden,Industriestrasse,Remettantes,47.2545756,7.9647245
113900066,Fischer Papier AG,LU,6264,Pfaffnau,Gewerbe Brunnmatt 5,Regroupement,47.2344119,7.9085619
113700056,Meier Tobler AG ,LU,6244,Nebikon,Feldstrasse 11,Remettantes,47.184862,7.976204
112300004,Galliker Transport AG,LU,6246,Altishofen,Kantonsstrasse 2,Remettantes,47.2004341,7.9715306
110700005,Geistlich Pharma AG,LU,6110,Wolhusen,Bahnhofstr. 40,Remettantes,47.0553349,8.0774225
110300249,Sifloor AG,LU,6210,Sursee,Allmendstrasse 26,Remettantes,47.1872954,8.1056676
110300161,UFAG LABORATORIEN AG,LU,6210,Sursee,Kornfeldstr. 4,Remettantes,47.1770143,8.1013704
110300033,Luzerner Kantonsspital Sursee ,LU,6210,Sursee,Spitalstrasse 16a,Remettantes,47.1683683,8.1177413
109800099,Kurmann Technik AG,LU,6017,Ruswil,Rüediswilerstrasse 102,Remettantes,47.0900284,8.109186
109300001,Emerell AG,LU,6203,Sempach-Station,Eichenstrasse 12,Remettantes,47.1154346,8.1988347
108300055,Birrer Hydraulik AG,LU,6018,Buttisholz,Gewerbezone 31,Remettantes,47.1104521,8.0806866
108200006,Erowa AG,LU,6233,Büron,Knutwilerstr. 3,Remettantes,47.2093635,8.0891528
106500107,Renergia Zentralschweiz AG,LU,6035,Perlen,Wagmattplatz 1,Incinération,47.1133435,8.3759528
106200140,Stöckli Swiss Sport AG,LU,6102,Malters,Eistrasse 14,Remettantes,47.0432957,8.1936516
106101834,XUND Bildungszentrum,LU,6000,Luzern,Kantonsspital 46,Remettantes,47.0587967,8.300015
106101661,SSPI GmbH,LU,6014,Luzern,Grossmatte 4,Remettantes,47.0478822,8.262749
106101248,Jato-Düsenbau AG,LU,6015,Luzern,Täschmattstrasse 23,Remettantes,47.0645333,8.2787407
106101076,Dold AG,LU,6003,Luzern,Bruchmattstr. 12,Remettantes,47.0475323,8.2976521
106100381,synlab Suisse SA,LU,6005,Luzern,Alpenquai 14,Remettantes,47.0464702,8.3176248
105900456,Rigi Kühler AG,LU,6010,Kriens,Kreuzstrasse 53,Remettantes,47.0190768,8.2988159
105400019,"Sonderabfallverwertungs-AG, SOVAG",LU,6020,Emmenbruecke,Reusseggstrasse 17,Incinération,47.0671701,8.2923001
105200001,Jowat Swiss AG,LU,6033,Buchrain,Schiltwaldstrasse 33,Remettantes,47.1071255,8.3404996
104000155,Geser Fahrzeugbau AG,LU,6023,Rothenburg,Stationsstrasse 88,Remettantes,47.0916144,8.2513034
102400470,"RUAG Schweiz AG, RUAG Technology",LU,6032,Emmen,Seetalstrasse 175,Remettantes,47.0868725,8.3087622
102400021,LUFTWAFFE,LU,6032,Emmen,Postfach 667,Remettantes,47.0938162,8.308272
100900001,MSD Werthenstein BioPharma GmbH,LU,6105,Schachen LU,Industrie Nord 1,Remettantes,47.0423055,8.131905
100500012,Urs Unternährer AG,LU,6166,Hasle LU,Oberdorf 16,Remettantes,46.9805076,8.0567293
100300057,Sportbahnen Marbachegg AG,LU,6196,Marbach Lu,Talstation,Remettantes,46.850038,7.895557
100200077,Heiniger Landmaschinentechnik,LU,6163,Ebnet,Ebnet 35,Remettantes,47.0217823,8.0771345
99500002,Knuchel Farben AG,BE,4537,Wiedlisbach,Steinackerweg 13,Regroupement,47.2471389,7.6441984
99200009, Hutter Baumaschinen AG,BE,3380,Wangen a.A.,Stadthof 6,Remettantes,47.2384657,7.6578222
98900003,FBT Fahrzeug- & Maschinenbau AG,BE,3367,Thörigen,Herzogenbuchseestr. 3 P,Remettantes,47.1630398,7.7420357
98800003,Walter Mühlemann,BE,3365,Grasswil,Oberdorfstr. 71,Remettantes,47.1436826,7.6674387
98200001,Bystronic-Laser AG,BE,3362,Niederönz,Industriestr. 21,Remettantes,47.1918227,7.693324
97900149,Fischer AG Präzisionsspindeln,BE,3363,Oberönz,Ernst Fischer-Weg 5,Remettantes,47.1834294,7.6991888
97900122,Aare Seeland Mobil AG,BE,3360,Herzogenbuchsee,Eisenbahnstrasse 20,Remettantes,47.1971191,7.7076374
97900098,Simatec AG,BE,3380,Wangen a.A.,Stadthofweg 2,Remettantes,47.2392981,7.6549557
95700049,PB Swiss Tools AG,BE,3455,Grünen,Eystr. 30,Remettantes,47.0260848,7.7493695
95700014,Emil Leibundgut AG,BE,3455,Grünen,Gerbeweg 7,Remettantes,47.0239143,7.738511
95700013,Hans Schnellmann,BE,3454,Sumiswald,Mauer,Remettantes,47.0400178,7.7670158
95500007,Rotaver Composites AG,BE,3432,Lützelflüh,Lützelflüh,Remettantes,47.0055543,7.681473
94500001,Hansueli Mühletaler,BE,3614,Unterlangenegg,Unterlangenegg,Remettantes,46.7952497,7.6894517
94400145,Bimex Energy AG,BE,3661,Uetendorf,Glütschbachstr. 29A,Remettantes,46.7735068,7.5779522
94400133,Stecher Ceramicparts GmbH,BE,3661,Uetendorf,Zelgstr. 63,Remettantes,46.780075,7.5876594
94400019,Walter Oppliger,BE,3661,Uetendorf,Industriestr. 11,Remettantes,46.776597,7.5789867
94200904,TOFWERK AG ,BE,3645,Gwatt / Thun,Schorenstr. 39,Remettantes,46.7330083,7.6213191
94200853,Comadur SA,BE,3645,Gwatt (Thun),C.F.L.-Lohner-Str. 24,Remettantes,46.732367,7.6183766
94200429,AniCura Tierklinik Thun AG,BE,3600,Thun,Burgerstr. 11,Remettantes,46.7469522,7.6121291
94200096,Vetter Druck AG,BE,3601,Thun,Seestrasse 26,Remettantes,46.7476224,7.6328212
94200091,Isenschmid AG Thun,BE,3645,Gwatt (Thun),Schorenstrasse 60,Remettantes,46.7303942,7.6185157
94200032,STI Bus AG,BE,3600,Thun,Grabenstr. 36,Remettantes,46.7626267,7.6240285
94200021,SwissP Defence AG,BE,3602,Thun,Uttigenstr. 67,Remettantes,46.7644489,7.6111184
94000004,Garage Jürg Moser AG,BE,3623,Teuffenthal,Burghalten 16 F,Remettantes,46.7763478,7.7196154
93900212,Sun Store SA,BE,3612,Steffisburg,Oberdorfstrasse 39,Remettantes,46.7813273,7.6338307
93900188,Armeelogistikcenter Thun,BE,3602,Thun,Schwäbis,Remettantes,46.7634233,7.6163912
93900040,Wegmüller Hans AG,BE,3613,Steffisburg Station,Pfauenweg 3,Remettantes,46.7723316,7.6115979
93900005,Fritz Studer AG,BE,3612,Steffisburg,Thunstr. 15,Remettantes,46.7704564,7.6311524
92400009,Heinz Bühlmann-Eicher,BE,3619,Eriz,Linden,Remettantes,46.78618,7.7781
90100001,Zaugg AG Eggiwil,BE,3537,Eggiwil,Holzmatt,Remettantes,46.8852529,7.7845648
86100259,COHERENT Switzerland AG,BE,3123,Belp,Aemmenmattstrasse 43,Remettantes,46.9019469,7.5047886
86100142,Abag,BE,3123,Belp,Hühnerhubelstr. 87,Remettantes,46.905746,7.4931246
85500008,Gilgen Door Systems AG,BE,3150,Schwarzenburg,Freiburgstr. 34,Remettantes,46.8169168,7.3359616
84300212,Agritec Saanen AG,BE,3792,Saanen,Oberdorfstr. 4,Remettantes,46.4890397,7.2629634
84300003,Gemeinde Saanen,BE,3792,Saanen,Saanenmöserstr.,Remettantes,46.4560734,7.2394805
79400013,Tritten Reisen,BE,3770,Zweisimmen,Galgenbüel-Weg 2,Remettantes,46.5761908,7.4034662
79200062,Muldenservice Buchs AG,BE,3775,Lenk,Pöschenriedstr. 1,Remettantes,46.4092951,7.441035
78600003,Michel Gruppe AG,BE,3860,Meiringen,Willigen,Remettantes,46.7177592,8.1922221
78500037,P. Wiedemeier AG,BE,3860,Meiringen,Rudenz 11,Remettantes,46.7264865,8.1889896
78400002,Kraftwerke Oberhasli AG,BE,3862,Innertkirchen,Innertkirchen,Remettantes,46.6282223,8.2026654
76800010,"Bundesamt für Bevölkerungsschutz, Labor Spiez",BE,3700,Spiez,Austr.,Remettantes,46.6912228,7.6442313
75500004,Safrima AG,BE,3252,Worben,Worben,Remettantes,47.098021,7.2903553
75500003,TCPoint AG,BE,3252,Worben,Busswilstr. 18,Remettantes,47.0988346,7.2947023
75100006,Aare-Seeland-mobil,BE,2575,Täuffelen,Baumgartenstr. 1,Remettantes,47.0668728,7.1986314
75000033,Hurni Aushub und Rückbau AG,BE,2572,Sutz,Grubenweg 9,Remettantes,47.104157,7.221021
74800004,Printlack AG,BE,2556,Schwadernau,Hauptstr. 11,Remettantes,47.1266114,7.3000287
74500049,MVT Micro-Verschleiss-Technik AG,BE,2562, Port,Spärsstrasse 5,Remettantes,47.1173855,7.2574768
74500003,Anton Meyer & Co AG,BE,2560,Nidau,Helmstr. 1,Remettantes,47.1222504,7.2534561
73900034,Altmann Casting AG,BE,2563,Ipsach,Hauptstr. 45,Remettantes,47.1126596,7.2306221
73300137,SDI GmbH Surgical Device International,BE,2555,Brügg,Mattenstrasse 11,Remettantes,47.124408,7.274516
73300130,CEMEX Reserche Group AG,BE,2555,Brügg,Römerstr. 13,Remettantes,47.1211957,7.2636526
72300017,Salem SA,BE,2520,la Neuveville,Rue Montagu 18 B,Remettantes,47.0637604,7.0873732
71700090,Tectri SA,BE,2735,Bévilard,Route de Sorvilliers 6,Remettantes,47.23717,7.2866
71700077,Sylvac SA,BE,2735,Malleray,Rue Lion d'Or 28,Remettantes,47.2381919,7.2642704
71700067,Affolter Pignons SA,BE,2735,Malleray,Grand-Rue 74,Remettantes,47.2389669,7.2669677
71700004,Hélios A. Charpilloz SA,BE,2735,Bévilard,Route de Montoz 9,Remettantes,47.2351229,7.2838671
71300005,Pomtava SA,BE,2710,Tavannes,Rue H.F. Sandoz 80,Remettantes,47.2228641,7.2043415
70000205,Swissmec SA,BE,2740,Moutier,Les Laives 3,Remettantes,47.270916,7.362484
70000203,Dunner SA,BE,2740,Moutier,Chemin des sources 7,Remettantes,47.2720279,7.3745431
70000068,Voutat Pierre-Ami,BE,2740,Moutier,Verrerie 65,Remettantes,47.2782749,7.3716656
70000063,AZUREA TECHNOLOGIES SA,BE,2740,Moutier,rue du Moulin 30,Remettantes,47.2777228,7.3681022
70000061,Commune de Moutier,BE,2740,Moutier,Rte. de Soleure 34,Remettantes,47.2805775,7.3856707
70000006,Emile Affolter SA,BE,2740,Moutier,Les Evalins 4,Remettantes,47.2664333,7.3614574
70000002,Tornos SA,BE,2740,Moutier,Rue Industrielle 111,Remettantes,47.2718822,7.3639864
69200001,G. & Y. Leuenberger SA,BE,2743,Eschert,La Fin Dessous 87,Remettantes,47.2770395,7.3961228
69100019,Robert & Schneider SA,BE,2746,Crémines,Les Courtils 207,Remettantes,47.2846983,7.4381405
69100001,J. Bärtschi SA,BE,2746,Crémines,Champ du Moulin,Remettantes,47.2908859,7.4433426
69000061,Zwahlen SA,BE,2738,Court,Route de Chaluet 18,Remettantes,47.243966,7.3492152
69000018,Harold Habegger S.A.,BE,2738,Court,"Rte de Chaluet, 5/9 - C.P. 7",Remettantes,47.2444251,7.3492474
69000007,Les fils de Adolphe Lötscher SA,BE,2738,Court,Rue du Temple 23,Remettantes,47.2393131,7.3343867
69000003,Mäder Roger  SA,BE,2738,Court,Rue de l'Aurore 5,Remettantes,47.243856,7.3458855
68100018,Elwin SA,BE,2744,Belprahon,rue Dos Les Terras 1,Remettantes,47.2793757,7.3977276
68100015,Zuber Mécanique Sàrl,BE,2744,Belprahon,Route du Grandval 3,Remettantes,47.2796098,7.4030411
66600002,Hämmerli Ernst,BE,3179,Kriechenwil,Kriechenwil,Remettantes,46.9112407,7.2187476
62600004,Steck AG Bigenthal,BE,3513,Bigenthal,Bigenthal,Remettantes,46.9670482,7.624967
62200003,Huber Mechanik AG,BE,3629,Oppligen,Deibergstr. 2,Remettantes,46.8224817,7.5963466
61900002,Hoffmann Neopac AG,BE,3672,Oberdiessbach,Burgdorfstr. 22,Remettantes,46.8419028,7.61958
61600085,Thomas Maurer,BE,3110,Münsingen,Bernstr. 20,Remettantes,46.8779848,7.5621159
61600020,Psychiatriezentrum  Münsingen,BE,3110,Münsingen,Hunzigenallee 1 / PF,Remettantes,46.8792733,7.5525186
61200106,RUBAG,BE,3510,Konolfingen,Emmentalstr. 59,Remettantes,46.8839464,7.6296538
60500023,Sympex Pumpen GmbH / Drehkolbenpumpen Vogelsang ,BE,3533,Bowil,Chiseweg 3,Remettantes,46.9007689,7.6897071
59400037,RUAG Schweiz AG / RUAG Aviation,BE,3812,Wilderswil,Bönigstrasse 17,Remettantes,46.668033,7.8754305
59300070,X-Harvester AG,BE,3800,Unterseen,Beatenbergstr. 93,Remettantes,46.6935711,7.8367145
59300023,Laboratorium Dr. G. Bichsel AG,BE,3800,Unterseen-Interlaken,Weissenaustr. 73,Remettantes,46.6765061,7.8375408
58100234,Bödeli Textilreinigung,BE,3800,Interlaken,Niesenstrasse 4,Remettantes,46.6829027,7.8549712
57800001,Berner Oberland Bahnen,BE,3815,Zweilütschinen,Zweilütschinen,Remettantes,46.6530042,7.9208431
57600118,Rothenegg-Garage AG,BE,3818,Grindelwald,Grindelwaldstrasse 96,Remettantes,46.6256284,8.0193392
56700019,Fritschi AG Apparatebau,BE,3713,Reichenbach Im Kandertal,Faltschenstr.,Remettantes,46.6292842,7.7031687
56300137,Tierärztliche Gemeinschaftspraxis Lindenmatte AG,BE,3714,Frutigen,Zeughausstr. 2A,Remettantes,46.5853607,7.6468051
56100001,Künzi Fritz,BE,3715,Adelboden,Landstr. 90,Remettantes,46.4935002,7.5691294
55200001,K.R. Pfiffner AG,BE,3427,Utzenstorf,Sonnmattstr. 28,Remettantes,47.1351996,7.5622201
54600194,Eyeconsultants Swiss AG,BE,3053,Münchenbuchsee,Löwenstrasse 2,Remettantes,47.0195341,7.4515731
54600131,Schwendimann AG,BE,3053,Münchenbuchsee,Bielstrasse 40,Remettantes,47.0278192,7.4444597
54400066,Genossenschaft Migros Aare Bern,BE,3321,Schönbühl EKZ,"Industriestr. 20, Tor Nr. 28",Remettantes,47.0205678,7.499724
53300001,Brenntag Schweizerhall AG,BE,4573,Lohn-Ammannsegg,Lohnmatte 1,Regroupement,47.1707062,7.5306002
49200004,Faul Erlach AG,BE,3235,Erlach,Stadtgraben 10,Remettantes,47.0460326,7.0989989
45000001,Ciments Vigier SA,BE,2603,Péry,Usine de Reuchenette -,Incinération,47.19061,7.25117
44800026,Montblanc Montre SA,BE,2613,Villeret,Rue Principale 36,Remettantes,47.1562531,7.0163388
44800015,Institut Straumann SA,BE,2613,Villeret,Les Champs du Clos 2,Remettantes,47.1547617,7.0139275
44600091,Precitrame Machines SA,BE,2720,Tramelan,Rue de la Promenade 13,Remettantes,47.2214789,7.0995134
44600089,Bovet Fleurier SA,BE,2720,Tramelan,Fue du Champ Fleuri 27,Remettantes,47.2223696,7.0881269
44600044,Artecad SA,BE,2720,Tramelan,Les Lovières 14,Remettantes,47.2190486,7.1047019
44600018,Tradhor SA,BE,2720,Tramelan,Rue du Nord 10,Remettantes,47.2233979,7.0941662
44400014,Sontex SA,BE,2605,Sonceboz,Sonceboz,Remettantes,47.194341,7.1878201
44400001,Monnin SA,BE,2605,Sonceboz-Sombeval,Rue Pierre-Pertuis 18,Remettantes,47.1968017,7.1841364
44300129,Swissflex Microelectronics Sàrl en liquidation,BE,2610,St-Imier,Rue de la Clef 9,Remettantes,47.1462996,6.9849293
44300119,Cadrans Fluckiger SA,BE,2610,St-Imier,Rue de la Clef 12,Remettantes,47.1456386,6.9849008
44300112,Econorm ,BE,2610,Saint-Imier,Rue Pierre-Jolissaint 35,Remettantes,47.1526458,6.9948906
44300111,DM Surfaces,BE,2610,St-Imier,Rue des Noyes 10,Remettantes,47.1492053,7.0002449
44300071,Galvarex SA,BE,2610,St-Imier,Beau-Site 8,Remettantes,47.1550173,7.0016552
44300023,Arcofil SA,BE,2610,St-Imier,Les Noyes 2,Remettantes,47.1489308,6.9971893
42400008,Ulrich Steiner,BE,3472,Wynigen,Dorfstr. 16,Remettantes,47.1063212,7.6658894
42000043,Logistikbasis der Armee Armeeapotheke,BE,3422,Rüdtligen-Alchenflüh,Winkelweg 5,Remettantes,47.0766889,7.5686173
41200001,"NYCO, flexible packaging GmbH",BE,3422,Kirchberg,Solothurnstrasse 21,Remettantes,47.0893263,7.5808174
40900021,Käser Agrotechnik & Co,BE,3324,Hindelbank,Dorfstr. 20,Remettantes,47.045262,7.540483
40900004,K. & U. Hofstetter AG,BE,3324,Hindelbank,Münchringenstrasse 12,Remettantes,47.0464831,7.5376402
40600056,Fr. Blaser AG,BE,3415,Hasle bei Burgddorf,Dicki 200,Remettantes,47.0090389,7.6577821
40400373,Kurth & Scheidegger,BE,3414,Oberburg,Brunnmattstr. 2,Remettantes,47.0419338,7.6294772
40400348,RCM-Estech AG,BE,3401,Burgdorf,Lyssachstr. 107/109,Remettantes,47.0596024,7.6171428
40400276,Spagyrik Produktions AG,BE,3400,Burgdorf,Bachweg 3,Remettantes,47.069173,7.6021751
40400244,Reseachem GmbH,BE,3400,Burgdorf,Pestalozzistr. 16,Remettantes,47.0570342,7.6220966
40400151,Faes Bau AG,BE,3400,Burgdorf,Lyssachstr. 100 A,Remettantes,47.0611268,7.6107528
40400044,Localnet AG,BE,3400,Burgdorf,Bernstr. 102,Remettantes,47.0526298,7.610428
40400009,Sanitized AG,BE,3401,Burgdorf,Lyssachstrasse 95/PF 1449,Remettantes,47.0598149,7.6181128
40100005,Agria-Landmaschinen AG,BE,3426,Aefligen,Utzenstorfstr. 12,Remettantes,47.0955398,7.557801
39300024,Thommen-Furler AG Bereich Chemie,BE,3295,Rüti b. Büren,Industriestr. 10,Remettantes,47.1561486,7.4064098
39300001,Thommen-Furler AG,BE,3295,Rüti bei Büren,Industriestrasse 10,Regroupement,47.1561486,7.4064098
39200035,Altola AG,BE,2542,Pieterlen,Büttenbergweg 6,Regroupement,47.170367,7.3369394
38800022,Wyss Décolletages AG,BE,3297,Leuzigen,Steinackerstr. 13,Remettantes,47.1760556,7.4456697
38700150,Fisher Clinical Services GmbH,BE,2543,Lengnau BE,Biotech Innovation Park -,Remettantes,47.1806587,7.3642584
38700126,Fritz Spahr AG,BE,2543,Lengnau,Industriestr. 27,Remettantes,47.173053,7.3628032
38700096,Carl F. Bucherer AG,BE,2543,Lengnau,Gewerbestr. 1,Remettantes,47.1753471,7.3611441
38700081,Microcut Ltd,BE,2543,Lengnau,Rolliweg 21,Remettantes,47.1784285,7.3744696
38700031,Heinz Faivre,BE,2543,Lengnau bei Biel,Schiblistr. 9,Remettantes,47.1806587,7.3642584
38700010,E-tec Interconnect AG,BE,2543,Lengnau bei Biel,Friedhofstr. 1,Remettantes,47.1796244,7.3681219
37101351,analysis lab sa,BE,2502,Biel/Bienne,Biel/Bienne,Remettantes,47.1487635,7.2498675
37101312,Vigier Beton Steinbruch Vorberg AG,BE,2502,Biel/Bienne,Vorberg Bötzingen,Remettantes,47.1614394,7.2639206
37100968,Siroga AG,BE,2504,Biel,Bözingenstrasse 164,Remettantes,47.1526229,7.267129
37100766,Aebi Urs,BE,2502,Biel,Güterstr. 27,Remettantes,47.1353578,7.2475411
37100511,Action Sports,BE,2502,Biel/Bienne,Zentralstr. 56,Remettantes,47.1354969,7.2478051
37100501,Fondation / Stiftung Battenberg,BE,2500,Biel/Bienne,"Südstrasse 55, Rue du Midi",Remettantes,47.1418312,7.278376
37100413,Deloro HTM GmbH,BE,2503,Biel/Bienne,Jurastr. 59,Remettantes,47.1392092,7.2531783
37100244,Scemama Maurice SA,BE,2500,Biel/Bienne,Rte de Soleure 145,Remettantes,47.1633604,7.2876056
37100243,"Berner Fachhochschule Architektur, Holz und Bau",BE,2500,Biel/Bienne 6,Solothurnstr. 102,Remettantes,47.1587002,7.2762521
37100174,Generale Ressorts SA,BE,2501,Biel/Bienne,Ch. du Seeland 4,Remettantes,47.1309855,7.2499237
37100132,Omega SA,BE,2500,Biel/Bienne 3,Rue Stämpfli 96,Remettantes,47.1367785,7.2467909
37100114,Posalux SA,BE,2504,Biel/Bienne,Rue Fritz-Oppliger 18,Remettantes,47.1595151,7.2838671
37100073,Estoppey-Addor SA,BE,2500,Biel/Bienne 4,Rue du Wasen 32,Remettantes,47.1446923,7.2546952
37100057,Verkehrsbetriebe Biel,BE,2502,Biel/Bienne,Bözingenstr. 78,Remettantes,47.1490397,7.2612594
37100053,Thommen AG Biel/Bienne,BE,2504,Biel/Bienne,J.-Renfer-Str. 57-61,Remettantes,47.1571521,7.2880808
37100004,Egatec SA,BE,2503,Biel/Bienne,Rte de Port 20,Remettantes,47.1261854,7.2588002
36300224,SBB AG - X10374,BE,3072,Ostermundigen,Güterstr. 4,Remettantes,46.9536654,7.4820887
36200026,Armeeapotheke,BE,3063,Ittigen,Worblentalstr. 36,Remettantes,46.9765303,7.4739567
36100150,Mosimann Malerei + Gipserei,BE,3052,Zollikofen,Meielenfeldweg 1,Remettantes,46.9947188,7.4642956
35600199,Wyssbrod F. AG,BE,3073,Gümligen,Dammweg 17,Remettantes,46.9383317,7.4985316
35500619,Emergent Biosolutions Berna GmbH,BE,3174,Thörishaus,Oberriedstr. 68,Remettantes,46.8914431,7.3559431
35500598,Dräger Schweiz AG,BE,3097,Liebefeld,Waldeggstr. 30,Remettantes,46.9338119,7.4195938
35500509,MCL Medizinische Laboratorien,BE,3172,Niederwangen,Freiburgstr. 634,Remettantes,46.9211947,7.3708653
35500456,Dr. Risch AG,BE,3097,Liebefeld,Waldeggstr. 37,Remettantes,46.9319774,7.4196653
35500166,Styner+Bienz FormTech AG,BE,3172,Niederwangen,Freiburgstr. 556,Remettantes,46.9242639,7.3747752
35500031,Haag-Streit AG,BE,3098,Köniz,Gartenstadtstrasse 10,Remettantes,46.9264324,7.4149296
35500020,MB-Microtec AG,BE,3172,Niederwangen bei Bern,Freiburgstr. 624,Remettantes,46.9217299,7.3707149
35400007,Alfred Zbinden,BE,3038,Kirchlindach,Leutschenstr. 1,Remettantes,47.0005174,7.4155133
35103461,Viollier Bern AG,BE,3013,Bern,Viktoriastr. 72,Remettantes,46.9547432,7.4514541
35103146,Velostation der Stadt Bern,BE,3012,Bern,Fabrikstr. 8,Remettantes,46.9536313,7.4239113
35103125,Inselspital Bern,BE,3010,Bern,Friedbühlstr. 11,Remettantes,46.9493388,7.4241531
35103028,"Entsorgungshof Schermen, Entsorgung + Recycling Stadt Bern",BE,3006,Bern,Wölflistrasse 17,Remettantes,46.9662085,7.4725289
35102956,Universitäre Psychiatrische Dienste,BE,3000,Bern 60,Bolligenstr. 111,Remettantes,46.965525,7.4806067
35102927,"Hirslanden, Klinik Beau Site AG",BE,3011,Bern,Schänzlihalde 11,Remettantes,46.9527849,7.4482121
35102877,Energie Wasser Bern,BE,3008,Bern,Murtenstrasse 100,Incinération,46.9513965,7.4140674
35102865,5àsec ,BE,3011,Bern,Bahnhofplatz 10 / Galerie,Remettantes,46.9484149,7.4398165
